parentSKU,SKU,name,slug,description,class,price,salePrice,taxonomies.productType,featuredImage,thumbnail,images,stockQuantity,totalSales,taxonomies.disc-type,attributes.color,attributes.plastic,attributes.rimColor,netWeight,taxonomies.brand,attributes.fade,attributes.glide,attributes.inboundsId,attributes.speed,attributes.turn
ION,ION_SOFTELECTRON_1757,"Ion - Color: swirly-gray, Rim Color: black, Plastic: electron-soft, Scaled Weight: 175-7g",product-109-variation-3,,Variation,13,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softelectron-1757.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softelectron-1757-150x150.png,,1,,,Swirly Gray,Electron (Soft),Black,175.7g,MVP Disc Sports,,,,,
ION,ION_SOFTELECTRON_1628,"Ion - Color: blue, Rim Color: black, Plastic: electron-soft, Scaled Weight: 162-8g",product-109-variation-4,,Variation,13,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softelectron-1628.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softelectron-1628-150x150.png,,1,,,Blue,Electron (Soft),Black,162.8g,MVP Disc Sports,,,,,
ION,ION_ECLIPSE_1680,"Ion - Color: neon-pink, Rim Color: white, Plastic: eclipse-proton, Scaled Weight: 168-0g",product-109-variation-5,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-eclipse-1680.png,https://hyzershop.com/wp-content/uploads/mvp-ion-eclipse-1680-150x150.png,,1,,,Neon Pink,Eclipse Proton,White,168.0g,MVP Disc Sports,,,,,
ION,ION_ECLIPSE_1704,"Ion - Color: neon-green, Rim Color: white, Plastic: eclipse-proton, Scaled Weight: 170-4g",product-109-variation-6,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-eclipse-1704.png,https://hyzershop.com/wp-content/uploads/mvp-ion-eclipse-1704-150x150.png,,1,,,Neon Green,Eclipse Proton,White,170.4g,MVP Disc Sports,,,,,
ION,ION_SOFTECLIPSE_1623,"Ion - Color: light-blue, Rim Color: white, Plastic: eclipse-proton-soft, Scaled Weight: 162-3g",product-109-variation-7,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softeclipse-1623.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softeclipse-1623-150x150.png,,1,,,Light Blue,Eclipse Proton (Soft),White,162.3g,MVP Disc Sports,,,,,
ION,ION_SOFTECLIPSE_1707,"Ion - Color: neon-orange, Rim Color: white, Plastic: eclipse-proton-soft, Scaled Weight: 170-7g",product-109-variation-8,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softeclipse-1707.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softeclipse-1707-150x150.png,,1,,,Neon Orange,Eclipse Proton (Soft),White,170.7g,MVP Disc Sports,,,,,
ION,ION_PROTON_1600,"Ion - Color: neon-orange, Rim Color: black, Plastic: proton, Scaled Weight: 160-0g",product-109-variation-9,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-proton-16001.png,https://hyzershop.com/wp-content/uploads/mvp-ion-proton-16001-150x150.png,,1,,,Neon Orange,Proton,Black,160.0g,MVP Disc Sports,,,,,
ION,ION_PROTON_1727,"Ion - Color: purple, Rim Color: black, Plastic: proton, Scaled Weight: 172-7g",product-109-variation-10,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-proton-17271.png,https://hyzershop.com/wp-content/uploads/mvp-ion-proton-17271-150x150.png,,1,,,Purple,Proton,Black,172.7g,MVP Disc Sports,,,,,
ION,ION_SOFTPROTON_1740,"Ion - Color: pink, Rim Color: black, Plastic: proton-soft, Scaled Weight: 174-0g",product-109-variation-11,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softproton-17401.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softproton-17401-150x150.png,,1,,,Pink,Proton (Soft),Black,174.0g,MVP Disc Sports,,,,,
ION,ION_SOFTPROTON_1696,"Ion - Color: neon-green, Rim Color: black, Plastic: proton-soft, Scaled Weight: 169-6g",product-109-variation-12,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-softproton-16961.png,https://hyzershop.com/wp-content/uploads/mvp-ion-softproton-16961-150x150.png,,1,,,Neon Green,Proton (Soft),Black,169.6g,MVP Disc Sports,,,,,
ION,ION_NEUTRON_1686,"Ion - Color: white-speckle, Rim Color: black, Plastic: neutron, Scaled Weight: 168-6g",product-109-variation-13,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-neutron-16861.png,https://hyzershop.com/wp-content/uploads/mvp-ion-neutron-16861-150x150.png,,1,,,White Speckle,Neutron,Black,168.6g,MVP Disc Sports,,,,,
ION,ION_NEUTRON_1748,"Ion - Color: pink, Rim Color: black, Plastic: neutron, Scaled Weight: 174-8g",product-109-variation-14,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-neutron-17481.png,https://hyzershop.com/wp-content/uploads/mvp-ion-neutron-17481-150x150.png,,1,,,Pink,Neutron,Black,174.8g,MVP Disc Sports,,,,,
ION,ION_PLASMA_1746,"Ion - Color: blue, Rim Color: black, Plastic: plasma, Scaled Weight: 174-6g",product-109-variation-15,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-plasma-17461.png,https://hyzershop.com/wp-content/uploads/mvp-ion-plasma-17461-150x150.png,,1,,,Blue,Plasma,Black,174.6g,MVP Disc Sports,,,,,
ION,ION_PLASMA_1686,"Ion - Color: olive-green, Rim Color: black, Plastic: plasma, Scaled Weight: 168-6g",product-109-variation-16,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-ion-plasma-16861.png,https://hyzershop.com/wp-content/uploads/mvp-ion-plasma-16861-150x150.png,,1,,,Olive Green,Plasma,Black,168.6g,MVP Disc Sports,,,,,
,TENSOR,Tensor,mvp-tensor,"<strong>Manufacturer's Description:</strong>
The Tensor is an overstable midrange driver.
The Tensor will exhibit reliable high-speed stability for power throwers and is great for approach shots on windy days. The Tensor has outstanding glide coupled with its great high-speed stability, always followed by a dependable fade.",Variable,15,15,Discs,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-16721.png,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-16721-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-17831.png|https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-16721.png,1,1,Mid-Ranges,Red|Yellow,Neutron,,167.2g|178.3g,MVP Disc Sports,3,5,5647381,5,0
TENSOR,TENSOR_NEUTRON_1672,"Tensor - Plastic: neutron, Scaled Weight: 167-2g, Color: yellow",product-130-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-16721.png,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-16721-150x150.png,,1,,,Yellow,Neutron,,167.2g,MVP Disc Sports,,,,,
TENSOR,TENSOR_NEUTRON_1783,"Tensor - Plastic: neutron, Scaled Weight: 178-3g, Color: red",product-130-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-17831.png,https://hyzershop.com/wp-content/uploads/mvp-tensor-neutron-17831-150x150.png,,0,,,Red,Neutron,,178.3g,MVP Disc Sports,,,,,
,TANGENT,Tangent,mvp-tangent,"<strong>Manufacturer's Description:Î¾</strong>The Tangent is a slightly understable midrange driver.Î¾Low power throwers will find this disc to be great for easy neutral lines and effortless glide. The Tangent features a smooth profile that offers a sleek modern feel, and will fit your hand like a glove.",Variable,14.00-17.00,14.00-17.00,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17481.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17481-150x150.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17491.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17481.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-17511.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-16671.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17851.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17061.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1769.png|https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1738.png,7,1,Mid-Ranges,Blue|Blue Sparkle|Clear|Mint Green|Orange|Pink Sparkle|White|Yellow,Eclipse Proton|Neutron|Plasma|Proton,Black|White,166.7g|170.6g|173.8g|174.8g|174.9g|175.1g|176.9g|178.5g,MVP Disc Sports,1,4,830814,5,-1
TANGENT,TANGENT_PLASMA_1667,"Tangent - Color: orange, Plastic: plasma, Rim Color: black, Scaled Weight: 166-7g",product-134-variation,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-16671.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-16671-150x150.png,,1,,,Orange,Plasma,Black,166.7g,MVP Disc Sports,,,,,
TANGENT,TANGENT_PLASMA_1751,"Tangent - Color: blue, Plastic: plasma, Rim Color: black, Scaled Weight: 175-1g",product-134-variation-2,,Variation,16,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-17511.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-plasma-17511-150x150.png,,1,,,Blue,Plasma,Black,175.1g,MVP Disc Sports,,,,,
TANGENT,TANGENT_PROTON_1748,"Tangent - Color: mint-green, Plastic: proton, Rim Color: black, Scaled Weight: 174-8g",product-134-variation-3,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17481.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17481-150x150.png,,1,,,Mint Green,Proton,Black,174.8g,MVP Disc Sports,,,,,
TANGENT,TANGENT_PROTON_1749,"Tangent - Color: blue-sparkle, Plastic: proton, Rim Color: black, Scaled Weight: 174-9g",product-134-variation-4,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17491.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-proton-17491-150x150.png,,1,,,Blue Sparkle,Proton,Black,174.9g,MVP Disc Sports,,,,,
TANGENT,TANGENT_NEUTRON_1785,"Tangent - Color: yellow, Plastic: neutron, Rim Color: black, Scaled Weight: 178-5g",product-134-variation-5,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17851.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17851-150x150.png,,0,,,Yellow,Neutron,Black,178.5g,MVP Disc Sports,,,,,
TANGENT,TANGENT_NEUTRON_1706,"Tangent - Color: white, Plastic: neutron, Rim Color: black, Scaled Weight: 170-6g",product-134-variation-6,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17061.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-neutron-17061-150x150.png,,1,,,White,Neutron,Black,170.6g,MVP Disc Sports,,,,,
TANGENT,TANGENT_ECLIPSE_1738,"Tangent - Color: clear, Plastic: eclipse-proton, Rim Color: white, Scaled Weight: 173-8g",product-134-variation-7,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1738.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1738-150x150.png,,1,,,Clear,Eclipse Proton,White,173.8g,MVP Disc Sports,,,,,
TANGENT,TANGENT_ECLIPSE_1769,"Tangent - Color: pink-sparkle, Plastic: eclipse-proton, Rim Color: white, Scaled Weight: 176-9g",product-134-variation-8,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1769.png,https://hyzershop.com/wp-content/uploads/mvp-tangent-eclipse-1769-150x150.png,,1,,,Pink Sparkle,Eclipse Proton,White,176.9g,MVP Disc Sports,,,,,
,BUZZZ,Buzzz,discraft-buzzz,"<strong>Manufacturer's Description:</strong> More players agree: BuzzzŠÜ¢ is the best golf disc you can buy, period. It's an ultra-dependable, straight flying midrange that you'll reach for again and again. Throw it hard and versatile BuzzzŠÜ¢ will hold any line you put it on. Discraft's 30-year reputation for consistency means that if you lose it, just pull out a new one and you're back in business.",Variable,8.00-20.00,8.00-20.00,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-bigz-17891.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-bigz-17891-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-bigz-17891.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17211.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17601.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17501.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17641.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17551.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17651.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17381.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17651.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17461.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17721.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17551.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17651.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17391.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17671.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17491.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17761.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17701.png|https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17891.png,12,7,Mid-Ranges,Blue|Hot Pink|Light Blue|Light Green|Light Orange|Orange|Pink|Purple|Red|Supercolor Stamp|White|Yellow,Big Z|ESP|ESP FLX|Glo Z|Pro-D|Supercolor ESP|Ti|X|Z|Z FLX,,172.1g|173.8g|173.9g|174.6g|174.9g|175.0g|175.5g|176.0g|176.4g|176.5g|176.7g|177.0g|177.2g|177.6g|178.9g,Discraft,1,5,2380596,5,0
BUZZZ,BUZZZ_PROD_1765,"Buzzz - Color: light-orange, Plastic: pro-d, Scaled Weight: 176-5g",product-171-variation,,Variation,8,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17651.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17651-150x150.png,,,,,Light Orange,Pro-D,,176.5g,Discraft,,,,,
BUZZZ,BUZZZ_PROD_1738,"Buzzz - Color: yellow, Plastic: pro-d, Scaled Weight: 173-8g",product-171-variation-2,,Variation,8,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17381.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-prod-17381-150x150.png,,,,,Yellow,Pro-D,,173.8g,Discraft,,,,,
BUZZZ,BUZZZ_X_1767,"Buzzz - Color: light-blue, Plastic: x, Scaled Weight: 176-7g",product-171-variation-3,,Variation,11,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17671.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17671-150x150.png,,,,,Light Blue,X,,176.7g,Discraft,,,,,
BUZZZ,BUZZZ_X_1739,"Buzzz - Color: yellow, Plastic: x, Scaled Weight: 173-9g",product-171-variation-4,,Variation,11,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17391.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-x-17391-150x150.png,,,,,Yellow,X,,173.9g,Discraft,,,,,
BUZZZ,BUZZZ_Z_1749,"Buzzz - Color: blue, Plastic: z, Scaled Weight: 174-9g",product-171-variation-5,,Variation,14,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17491.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17491-150x150.png,,1,,,Blue,Z,,174.9g,Discraft,,,,,
BUZZZ,BUZZZ_Z_1776,"Buzzz - Color: yellow, Plastic: z, Scaled Weight: 177-6g",product-171-variation-6,,Variation,14,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17761.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-z-17761-150x150.png,,1,,,Yellow,Z,,177.6g,Discraft,,,,,
BUZZZ,BUZZZ_ESPFLX_1750,"Buzzz - Color: light-green, Plastic: esp-flx, Scaled Weight: 175-0g",product-171-variation-7,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17501.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17501-150x150.png,,1,,,Light Green,ESP FLX,,175.0g,Discraft,,,,,
BUZZZ,BUZZ_ESPFLX_1764,"Buzzz - Color: hot-pink, Plastic: esp-flx, Scaled Weight: 176-4g",product-171-variation-8,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17641.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-espflx-17641-150x150.png,,0,,,Hot Pink,ESP FLX,,176.4g,Discraft,,,,,
BUZZZ,BUZZZ_ESP_1721,"Buzzz - Color: orange, Plastic: esp, Scaled Weight: 172-1g",product-171-variation-9,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17211.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17211-150x150.png,,1,,,Orange,ESP,,172.1g,Discraft,,,,,
BUZZZ,BUZZZ_ESP_1760,"Buzzz - Color: blue, Plastic: esp, Scaled Weight: 176-0g",product-171-variation-10,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17601.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-esp-17601-150x150.png,,0,,,Blue,ESP,,176.0g,Discraft,,,,,
BUZZZ,BUZZZ_GLOZ_1755,"Buzzz - Color: white, Plastic: glo-z, Scaled Weight: 175-5g",product-171-variation-11,,Variation,17,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17551.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17551-150x150.png,,1,,,White,Glo Z,,175.5g,Discraft,,,,,
BUZZZ,BUZZZ_GLOZ_1765,"Buzzz - Color: white, Plastic: glo-z, Scaled Weight: 176-5g",product-171-variation-12,,Variation,17,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17651.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-gloz-17651-150x150.png,,1,,,White,Glo Z,,176.5g,Discraft,,,,,
BUZZZ,BUZZZ_ZFLX_1789,"Buzzz - Color: pink, Plastic: z-flx, Scaled Weight: 178-9g",product-171-variation-13,,Variation,14,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17891.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17891-150x150.png,,1,,,Pink,Z FLX,,178.9g,Discraft,,,,,
BUZZZ,BUZZZ_ZFLX_1770,"Buzzz - Color: yellow, Plastic: z-flx, Scaled Weight: 177-0g",product-171-variation-14,,Variation,14,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17701.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-zflx-17701-150x150.png,,1,,,Yellow,Z FLX,,177.0g,Discraft,,,,,
BUZZZ,BUZZZ_SUPERCOLORESP_1746,"Buzzz - Color: supercolor-stamp, Plastic: supercolor-esp, Scaled Weight: 174-6g",product-171-variation-15,,Variation,20,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17721.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17721-150x150.png,,0,,,Supercolor Stamp,Supercolor ESP,,174.6g,Discraft,,,,,
BUZZZ,BUZZZ_SUPERCOLORESP_1772,"Buzzz - Color: supercolor-stamp, Plastic: supercolor-esp, Scaled Weight: 177-2g",product-171-variation-16,,Variation,20,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17461.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-supercolor-17461-150x150.png,,1,,,Supercolor Stamp,Supercolor ESP,,177.2g,Discraft,,,,,
BUZZZ,BUZZZ_TI_1765,"Buzzz - Color: purple, Plastic: ti, Scaled Weight: 176-5g",product-171-variation-17,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17651.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17651-150x150.png,,1,,,Purple,Ti,,176.5g,Discraft,,,,,
BUZZZ,BUZZZ_TI_1755,"Buzzz - Color: red, Plastic: ti, Scaled Weight: 175-5g",product-171-variation-18,,Variation,15,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17551.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-ti-17551-150x150.png,,1,,,Red,Ti,,175.5g,Discraft,,,,,
BUZZZ,BUZZZ_BIGZ_1789,"Buzzz - Color: light-blue, Plastic: big-z, Scaled Weight: 178-9g",product-171-variation-19,,Variation,14,,Discs|Featured Products|Recommended for Bag,https://hyzershop.com/wp-content/uploads/discraft-buzzz-bigz-17891.png,https://hyzershop.com/wp-content/uploads/discraft-buzzz-bigz-17891-150x150.png,,1,,,Light Blue,Big Z,,178.9g,Discraft,,,,,
,BLACKHOLE_PRO,Black HoleŠÜ¢ Pro,mvp-black-hole-pro,"The Black HoleŠÜ¢ Pro is designed for the most realistic putting experience off the course.
<ul>
	<li>Seamless Matte Black color</li>
	<li>Electrophoresed first stage followed with tough powder coated outer shell for extra durability and protection</li>
	<li>24 high visibility zinc coated heavy duty course weighted chains</li>
	<li>12 outer and 12 inner chains equidistantly oriented for zero weak pockets - reducing cut throughs and pole bounces</li>
	<li>Built to standard PDGA height and size regulation</li>
	<li>Sturdy all metal construction, all joints welded</li>
	<li>Uniquely engineered design - assembles or disassembles in under 1 minute</li>
	<li>Compact easily transportable disassembled unit</li>
	<li>Threaded tension connections for a sturdy assembly without any distracting wobble or play</li>
	<li>Standard load distributed base</li>
	<li>2"" tall header band - 25.5"" regulation diameter</li>
	<li>21"" outer chain tier diameter, 15"" inner chain tier diameter</li>
</ul>",Simple Product,149.95,,Baskets,https://hyzershop.com/wp-content/uploads/BlackHolePro.jpg,https://hyzershop.com/wp-content/uploads/BlackHolePro-150x150.jpg,,,0,,,,,,MVP Disc Sports,,,,,
